Year,College,MajorName,Total,Male,Female,Unknown
2005,LAS,Comparative Literature,64,15,49,0
2005,Engineering,Computer Engineering,563,520,42,1
2005,Engineering,Computer Science,1064,943,119,2
2005,ACES,Consumer and Textile Marketing,54,2,52,0
2005,Fine and Applied Arts,Crafts,22,7,15,0
2005,LAS,Creative Writing,21,8,13,0
2005,ACES,Crop Sciences,149,97,51,1
2005,Business,Curric Unassigned,363,220,142,1
2005,Fine and Applied Arts,Dance,66,8,58,0
2005,LAS,E Asian Languages & Cultures,67,35,32,0
2005,Education,Early Childhood Education,60,2,58,0
2005,LAS,Economics,877,664,213,0
2005,Education,Ed Organization and Leadership,127,47,80,0
2005,Education,Educ Voc Tech,95,32,63,0
2005,Education,Education,6,2,4,0
2005,Education,Education General,285,32,252,1
2005,Education,Educational Policy Studies,135,41,94,0
2005,Education,Educational Psychology,124,34,90,0
2005,Engineering,Electrical Engineering,1406,1223,183,0
2005,Education,Elementary Education,408,36,372,0
2005,Engineering,Engineering Mechanics,78,63,15,0
2005,Engineering,Engineering Physics,101,87,14,0
2005,LAS,English,1058,333,724,1
2005,LAS,Entomology,33,16,17,0
2005,Engineering,Environ Engr in Civil Engr,61,33,28,0
2005,Engineering,Environ Science in Civil Engr,14,9,5,0
2005,LAS,Finance,1058,739,316,3
2005,ACES,Food Science & Human Nutrition,440,109,331,0
2005,ACES,Forestry,1,1,0,0
2005,LAS,French,102,29,73,0
2005,LAS,General Curriculum,3951,1767,2179,5
2005,Engineering,General Engineering,624,509,115,0
2005,LAS,Geography,82,57,25,0
2005,LAS,Geology,93,59,34,0
2005,LAS,German,23,8,15,0
2005,LAS,Germanic Lang & Lit,23,13,10,0
2005,Fine and Applied Arts,Graphic Design,75,21,54,0
2005,LAS,History,693,417,275,1
2005,LAS,History of Art,52,5,47,0
2005,ACES,Horticulture,72,48,24,0
2005,ACES,Human & Community Development,31,6,25,0
2005,ACES,Human Development & Family St,216,13,202,1
2005,Aviation,Human Factors,6,3,3,0
2005,Labor and Industrial Relations,Human Res & Industrial Rels,141,51,90,0
2005,LAS,Humanities,7,5,2,0
2005,LAS,Individual Plans of Study,5,2,3,0
2005,Fine and Applied Arts,Industrial Design,98,47,51,0
2005,Engineering,Industrial Engineering,81,54,27,0
2005,Fine and Applied Arts,Instrumental Music,122,52,70,0
2005,LAS,Integrative Biology,251,113,138,0
2005,LAS,Interdisciplinary,38,18,20,0
2005,LAS,International Studies,317,92,225,0
2005,ACES,"Intl, Resource, Consumer Econ ",174,105,69,0
2005,LAS,Italian,10,2,8,0
2005,Media,Journalism,31,11,20,0
2005,Applied Health Sciences,Kinesiology,658,261,397,0
2005,Fine and Applied Arts,Landscape Architecture,158,93,65,0
2005,LAS,Latin American Studies,14,5,9,0
2005,Law,Law,668,397,270,1
2005,Applied Health Sciences,Leisure Studies,420,258,161,1
2005,iSchool,Library & Information Science,247,68,179,0
2005,LAS,Linguistics,103,42,61,0
2005,Engineering,Materials Science & Engr,383,288,95,0
2005,LAS,Math & Computer Science,128,117,10,1
2005,LAS,Mathematics,613,394,219,0
2005,Engineering,Mechanical Engineering,1055,931,121,3
2005,Media,Media Studies,122,34,88,0
2005,LAS,Microbiology,86,37,49,0
2005,LAS,Molecular & Integrative Physi,37,21,16,0
2005,LAS,Molecular and Cellular Biology,794,324,469,1
2005,LAS,Molecular&Cell Bio-undeclared,18,10,8,0
2005,LAS,Music,294,133,161,0
2005,Fine and Applied Arts,Music Composition,9,8,1,0
2005,Fine and Applied Arts,Music Education,227,101,126,0
2005,Fine and Applied Arts,Music History,1,0,1,0
2005,Fine and Applied Arts,Musicology,10,5,5,0
2005,ACES,Natural Res & Env Sciences,94,48,46,0
2005,ACES,Natural Resrcs & Environ Sci,196,122,74,0
2005,LAS,Neuroscience,59,26,33,0
2005,Media,News-Editorial,125,48,77,0
2005,Media,Nondegree,303,178,123,2
2005,LN,Nondegree-CE,86,29,57,0
2005,Engineering,Nuclear Engineering,159,136,23,0
2005,ACES,Nutritional Sciences,53,10,43,0
2005,Fine and Applied Arts,Open Studies,20,15,5,0
2005,Fine and Applied Arts,Painting,48,16,32,0
2005,LAS,Philosophy,137,105,32,0
2005,Fine and Applied Arts,Photography,33,11,22,0
2005,LAS,Physics,483,403,80,0
2005,LAS,Plant Biology,20,10,10,0
2005,LAS,Political Science,1064,642,419,3
2005,LAS,Portuguese,2,1,1,0
2005,Aviation,Professional Pilot,72,65,7,0
2005,LAS,Psychology,1376,381,995,0
2005,Applied Health Sciences,"Recreation, Sport, and Tourism ",36,22,14,0
2005,Fine and Applied Arts,Regional Planning,28,16,12,0
2005,Applied Health Sciences,Rehabilitation,6,1,5,0
2005,LAS,Religious Studies,29,17,12,0
2005,LAS,Rhetoric,134,72,62,0
2005,LAS,Russian & E European Studies,12,8,4,0
2005,LAS,Russian Lang & Literature,4,1,3,0
2005,Fine and Applied Arts,Sculpture,15,8,7,0
2005,Education,Secondary & Continuing Educ,112,48,64,0
2005,LAS,Slavic Languages & Literature,4,2,2,0
2005,Social Work,Social Work,289,19,270,0
2005,LAS,Sociology,472,156,316,0
2005,LAS,Spanish,318,97,221,0
2005,Education,Special Education,157,15,142,0
2005,Applied Health Sciences,Speech & Hearing Science,298,13,285,0
2005,LAS,Speech Communication,504,207,297,0
2005,LAS,Statistics,77,44,33,0
2005,LAS,Statistics & Computer Science,10,9,1,0
2005,Engineering,Systems & Entrepreneurial Engr,27,24,3,0
2005,LAS,Teaching of Biological Science,1,0,1,0
2005,LAS,Teaching of Chemistry,12,3,9,0
2005,LAS,Teaching of English Sec Lang,50,12,38,0
2005,LAS,Teaching of French,8,2,6,0
2005,LAS,Teaching of German,2,1,1,0
2005,LAS,Teaching of Latin,1,1,0,0
2005,LAS,Teaching of Mathematics,2,1,1,0
2005,LAS,Teaching of Spanish,27,3,24,0
2005,Fine and Applied Arts,Theatre,199,94,105,0
2005,Engineering,Theoretical & Applied Mechans,67,58,9,0
2005,Fine and Applied Arts,Urban Planning,191,98,93,0
2005,VetMed,VMS - Veterinary Biosciences,18,6,12,0
2005,VetMed,VMS - Veterinary Pathobiology,24,6,18,0
2005,VetMed,VMS-Veterinary Clinical Medcne,27,12,15,0
2005,VetMed,Veterinary Medicine,404,92,312,0
2005,Fine and Applied Arts,Voice,19,3,16,0
2006,Education,Accountancy,1222,665,553,4
2006,Education,Actuarial Science,281,189,92,0
2006,Education,Advertising,365,98,267,0
2006,Engineering,Aero & Astro Engineering,24,21,3,0
2006,Engineering,Aerospace Engineering,426,372,54,0
2006,LAS,African Studies,9,5,4,0
2006,ACES,Agr & Consumer Economics,336,208,128,0
2006,ACES,Agr & Environmental Cmc & Educ,98,24,74,0
2006,ACES,Agr Engineering & Agr Science,42,38,4,0
2006,ACES,"Agribusiness, Farm & Financial ",208,158,49,1
2006,ACES,Agricultural Education,3,2,1,0
2006,Engineering,Agricultural Engineering,88,72,16,0
2006,LAS,American Civilization,1,1,0,0
2006,ACES,Animal Sciences,617,182,434,1
2006,Education,Anthropology,222,69,153,0
2006,Education,Applied Mathematics,27,16,11,0
2006,Fine and Applied Arts,Architectural Studies,525,310,215,0
2006,Fine and Applied Arts,Architecture,232,140,92,0
2006,Fine and Applied Arts,Art Education,108,18,90,0
2006,Fine and Applied Arts,Art Foundation,130,50,80,0
2006,Fine and Applied Arts,Art History,35,5,30,0
2006,Fine and Applied Arts,Art and Design,40,22,18,0
2006,LAS,Asian Studies,10,5,5,0
2006,LAS,Astronomy,64,38,26,0
2006,LAS,Atmospheric Sciences,38,25,13,0
2006,Applied Health Sciences,Audiology,7,0,7,0
2006,Aviation,Aviation Human Factors,164,148,16,0
2006,LAS,Biochemistry,317,170,147,0
2006,Engineering,Bioengineering,101,60,41,0
2006,Engineering,Bioinformatics,4,2,2,0
2006,LAS,Biology,795,346,447,2
2006,LAS,Biophysics & Computnl Biology,59,44,15,0
2006,Media,Broadcast Journalism,84,32,52,0
2006,Business,Business Administration,754,382,372,0
2006,Business,Business Administration (MBA),329,234,94,1
2006,LAS,Cell and Structural Biology,68,35,33,0
2006,LAS,Chemical Engineering,425,272,152,1
2006,LAS,Chemical Physics,11,9,2,0
2006,LAS,Chemistry,846,512,333,1
2006,Engineering,Civil Engineering,793,638,155,0
2006,LAS,Classical Philology,4,2,2,0
2006,LAS,Classics,38,22,16,0
2006,Media,Communications,60,30,30,0
2006,Applied Health Sciences,Community Health,497,105,392,0
2006,LAS,Comparative Literature,62,16,46,0
2006,Engineering,Computer Engineering,477,439,36,2
2006,Engineering,Computer Science,987,867,118,2
2006,ACES,Consumer and Textile Marketing,31,1,30,0
2006,Fine and Applied Arts,Crafts,23,6,17,0
2006,LAS,Creative Writing,20,8,12,0
2006,ACES,Crop Sciences,153,104,49,0
2006,Business,Curric Unassigned,754,453,300,1
2006,Fine and Applied Arts,Dance,69,7,62,0
2006,LAS,E Asian Languages & Cultures,90,45,45,0
2006,Education,Early Childhood Education,53,0,53,0
2006,LAS,Economics,966,715,248,3
2006,Education,Ed Organization and Leadership,179,62,117,0
2006,Education,Educ Voc Tech,69,22,47,0
2006,Education,Education,2,2,0,0
2006,Education,Education General,91,8,82,1
2006,Education,Educational Policy Studies,129,46,83,0
2006,Education,Educational Psychology,132,36,96,0
2006,Engineering,Electrical & Computer Engr,163,135,28,0
2006,Engineering,Electrical Engineering,1195,1045,150,0
2006,Education,Elementary Education,389,30,358,1
2006,Engineering,Engineering Mechanics,62,47,15,0
2006,Engineering,Engineering Physics,124,110,14,0
2006,LAS,English,1071,340,729,2
2006,LAS,Entomology,37,19,18,0
2006,Engineering,Environ Engr in Civil Engr,58,34,24,0
2006,Engineering,Environ Science in Civil Engr,16,10,6,0
2006,LAS,Finance,970,698,271,1
2006,ACES,Food Science & Human Nutrition,414,106,308,0
2006,LAS,French,111,27,84,0
2006,Media,General Curriculum,3632,1647,1984,1
2006,Engineering,General Engineering,580,469,111,0
2006,LAS,Geography,83,52,31,0
2006,LAS,Geology,94,61,33,0
2006,LAS,German,23,8,15,0
2006,LAS,Germanic Lang & Lit,32,19,13,0
2006,Fine and Applied Arts,Graphic Design,75,26,49,0
2006,LAS,History,683,412,270,1
2006,LAS,History of Art,48,4,44,0
2006,ACES,Horticulture,72,47,25,0
2006,ACES,Human & Community Development,28,6,22,0
2006,ACES,Human Development & Family St,222,20,202,0
2006,Aviation,Human Factors,8,6,2,0
2006,Labor and Industrial Relations,Human Res & Industrial Rels,170,55,115,0
2006,Education,Human Resource Education,22,11,11,0
2006,LAS,Humanities,8,3,5,0
2006,LAS,Individual Plans of Study,9,7,2,0
2006,Fine and Applied Arts,Industrial Design,100,54,46,0
2006,Engineering,Industrial Engineering,81,58,23,0
2006,Fine and Applied Arts,Instrumental Music,136,61,74,1
2006,LAS,Integrative Biology,301,140,161,0
2006,LAS,Interdisciplinary,39,20,19,0
2006,LAS,International Studies,356,102,254,0
2006,ACES,"Intl, Resource, Consumer Econ ",116,68,48,0
2006,LAS,Italian,12,2,10,0
2006,Media,Journalism,26,10,16,0
2006,Applied Health Sciences,Kinesiology,677,259,418,0
2006,Fine and Applied Arts,Landscape Architecture,151,84,67,0
2006,LAS,Latin American Studies,10,5,5,0
2006,Law,Law,668,412,255,1
2006,Applied Health Sciences,Leisure Studies,149,96,53,0
2006,iSchool,Library & Information Science,266,72,194,0
2006,LAS,Linguistics,124,49,75,0
2006,Engineering,Materials Science & Engr,403,300,103,0
2006,LAS,Math & Computer Science,120,111,8,1
2006,LAS,Mathematics,590,368,222,0
2006,Engineering,Mechanical Engineering,1079,952,125,2
2006,Media,Media Studies,128,44,84,0
2006,LAS,Microbiology,75,32,43,0
2006,LAS,Molecular & Integrative Physi,35,19,16,0
2006,LAS,Molecular and Cellular Biology,943,435,506,2
2006,LAS,Molecular&Cell Bio-undeclared,45,15,30,0
2006,LAS,Music,325,149,175,1
2006,Fine and Applied Arts,Music Composition,12,10,2,0
2006,Fine and Applied Arts,Music Education,253,119,134,0
2006,Fine and Applied Arts,Music History,2,1,1,0
2006,Fine and Applied Arts,Musicology,9,3,6,0
2006,ACES,Natural Res & Env Sciences,99,47,52,0
2006,ACES,Natural Resrcs & Environ Sci,211,121,90,0
2006,LAS,Neuroscience,58,22,36,0
2006,Media,News-Editorial,144,55,89,0
2006,NB,Nondegree,326,197,129,0
2006,LN,Nondegree-CE,70,20,50,0
2006,Engineering,Nuclear Engineering,162,139,23,0
2006,ACES,Nutritional Sciences,61,15,46,0
2006,Fine and Applied Arts,Open Studies,22,18,4,0
2006,Fine and Applied Arts,Painting,46,17,29,0
2006,LAS,Philosophy,132,104,28,0
2006,Fine and Applied Arts,Photography,32,13,19,0
2006,LAS,Physics,475,399,75,1
2006,LAS,Plant Biology,23,11,12,0
2006,LAS,Political Science,1114,632,481,1
2006,LAS,Portuguese,2,1,1,0
2006,Education,Pre-Early Chld/Elem Ed/Spec Ed,188,22,166,0
2006,Aviation,Professional Pilot,92,85,7,0
2006,LAS,Psychology,1451,411,1039,1
2006,Applied Health Sciences,"Recreation, Sport, and Tourism ",290,172,117,1
2006,Fine and Applied Arts,Regional Planning,26,14,12,0
2006,Applied Health Sciences,Rehabilitation,4,1,3,0
2006,LAS,Religious Studies,23,15,8,0
2006,LAS,Rhetoric,109,51,58,0
2006,LAS,Russian & E European Studies,12,9,3,0
2006,LAS,Russian Lang & Literature,6,2,4,0
2006,LAS,"Russian, E Eur, Eurasian St ",3,3,0,0
2006,Fine and Applied Arts,Sculpture,12,7,5,0
2006,Education,Secondary & Continuing Educ,106,38,68,0
2006,LAS,Slavic Languages & Literature,8,4,4,0
2006,Social Work,Social Work,254,17,237,0
2006,LAS,Sociology,509,185,323,1
2006,LAS,Spanish,374,100,274,0
2006,Education,Special Education,154,17,137,0
2006,Applied Health Sciences,Speech & Hearing Science,313,10,302,1
2006,LAS,Speech Communication,592,255,337,0
2006,LAS,Statistics,75,43,32,0
2006,LAS,Statistics & Computer Science,11,9,2,0
2006,Engineering,Systems & Entrepreneurial Engr,31,29,2,0
2006,LAS,Teaching of Biological Science,1,0,1,0
2006,LAS,Teaching of Chemistry,6,2,4,0
2006,LAS,Teaching of English Sec Lang,54,12,42,0
2006,LAS,Teaching of French,5,2,3,0
2006,LAS,Teaching of German,4,1,3,0
2006,LAS,Teaching of Latin,2,1,1,0
2006,LAS,Teaching of Mathematics,2,0,2,0
2006,LAS,Teaching of Spanish,30,3,27,0
2006,Fine and Applied Arts,Theatre,186,88,98,0
2006,Engineering,Theoretical & Applied Mechans,61,52,9,0
2006,Fine and Applied Arts,Urban Planning,202,117,85,0
2006,VetMed,VMS - Veterinary Biosciences,18,7,11,0
2006,VetMed,VMS - Veterinary Pathobiology,17,5,12,0
2006,VetMed,VMS-Veterinary Clinical Medcne,27,8,19,0
2006,VetMed,Veterinary Medical Science,1,0,1,0
2006,VetMed,Veterinary Medicine,413,89,324,0
2006,Fine and Applied Arts,Voice,21,4,17,0
2007,Education,Accountancy,1120,594,519,7
2007,Education,Actuarial Science,281,199,82,0
2007,Education,Advertising,386,99,287,0
2007,Engineering,Aerospace Engineering,482,424,58,0
2007,LAS,African Studies,11,4,7,0
2007,ACES,Agr & Consumer Economics,570,379,191,0
2007,ACES,Agr & Environmental Cmc & Educ,90,21,69,0
2007,ACES,Agr Engineering & Agr Science,44,38,6,0
2007,ACES,"Agribusiness, Farm & Financial ",100,79,20,1
2007,ACES,Agricultural Education,4,2,2,0
2007,Engineering,Agricultural Engineering,92,78,14,0
2007,ACES,Animal Sciences,638,187,450,1
2007,Education,Anthropology,220,74,146,0
2007,Education,Applied Mathematics,25,16,9,0
2007,Fine and Applied Arts,Architectural Studies,547,300,247,0
2007,Fine and Applied Arts,Architecture,208,124,84,0
2007,Fine and Applied Arts,Art Education,108,15,93,0
2007,Fine and Applied Arts,Art Foundation,139,47,92,0
2007,Fine and Applied Arts,Art History,38,7,31,0
2007,Fine and Applied Arts,Art and Design,43,21,22,0
2007,LAS,Asian Studies,13,3,10,0
2007,LAS,Astronomy,70,44,26,0
2007,LAS,Atmospheric Sciences,47,27,20,0
2007,Applied Health Sciences,Audiology,11,0,11,0
2007,Aviation,Aviation Human Factors,163,149,14,0
2007,LAS,Biochemistry,260,144,116,0
2007,LAS,Bioengineering,137,79,58,0
2007,Engineering,Bioinformatics,4,2,2,0
2007,LAS,Biology,908,389,516,3
2007,LAS,Biophysics & Computnl Biology,67,48,19,0
2007,Media,Broadcast Journalism,75,25,50,0
2007,Business,Business Administration,509,254,254,1
2007,Business,Business Administration (MBA),371,275,96,0
2007,Business,Business Process Management,2,1,1,0
2007,LAS,Cell and Structural Biology,65,30,35,0
2007,LAS,Chemical Engineering,472,313,159,0
2007,LAS,Chemical Physics,12,9,3,0
2007,LAS,Chemistry,741,440,301,0
2007,Engineering,Civil Engineering,830,654,175,1
2007,LAS,Classical Philology,5,2,3,0
2007,LAS,Classics,37,19,18,0
2007,Media,Communications,56,24,32,0
2007,Applied Health Sciences,Community Health,532,123,409,0
2007,LAS,Comparative Literature,56,13,43,0
2007,Engineering,Computer Engineering,434,397,35,2
2007,Engineering,Computer Science,956,834,120,2
2007,ACES,Consumer and Textile Marketing,9,1,8,0
2007,Fine and Applied Arts,Crafts,22,5,17,0
2007,LAS,Creative Writing,20,10,10,0
2007,ACES,Crop Sciences,146,96,50,0
2007,Business,Curric Unassigned,1006,578,428,0
2007,Fine and Applied Arts,Dance,78,10,68,0
2007,LAS,E Asian Languages & Cultures,90,40,50,0
2007,Education,Early Childhood Education,61,0,60,1
2007,LAS,"Earth Systems, Env, & Society ",1,1,0,0
2007,LAS,Economics,929,679,246,4
2007,Education,Ed Organization and Leadership,185,63,122,0
2007,Education,Education General,1,1,0,0
2007,Education,Educational Policy Studies,130,45,85,0
2007,Education,Educational Psychology,118,31,87,0
2007,Engineering,Electrical & Computer Engr,521,448,73,0
2007,Engineering,Electrical Engineering,774,691,83,0
2007,Education,Elementary Education,367,27,340,0
2007,Engineering,Engineering Mechanics,49,37,12,0
2007,Engineering,Engineering Physics,134,121,13,0
2007,LAS,English,1037,321,713,3
2007,LAS,Entomology,32,17,15,0
2007,Engineering,Environ Engr in Civil Engr,63,33,30,0
2007,Engineering,Environ Science in Civil Engr,13,5,8,0
2007,LAS,Finance,785,544,240,1
2007,ACES,Food Science & Human Nutrition,413,103,310,0
2007,LAS,French,96,26,70,0
2007,Media,General Curriculum,3512,1600,1911,1
2007,Engineering,General Engineering,595,477,117,1
2007,LAS,Geography,96,62,34,0
2007,LAS,Geology,91,58,33,0
2007,LAS,German,21,7,14,0
2007,LAS,Germanic Lang & Lit,32,14,17,1
2007,Fine and Applied Arts,Graphic Design,78,26,52,0
2007,LAS,History,711,446,263,2
2007,LAS,History of Art,42,5,37,0
2007,ACES,Horticulture,62,38,24,0
2007,ACES,Human & Community Development,27,5,22,0
2007,ACES,Human Development & Family St,192,14,178,0
2007,Aviation,Human Factors,10,8,2,0
2007,Labor and Industrial Relations,Human Res & Industrial Rels,177,55,122,0
2007,Education,Human Resource Education,82,35,47,0
2007,LAS,Humanities,3,3,0,0
2007,LAS,Individual Plans of Study,6,2,4,0
2007,Fine and Applied Arts,Industrial Design,102,56,46,0
2007,Engineering,Industrial Engineering,87,59,28,0
2007,Fine and Applied Arts,Instrumental Music,118,55,63,0
2007,LAS,Integrative Biology,292,138,154,0
2007,LAS,Interdisciplinary,49,22,27,0
2007,LAS,International Studies,369,108,261,0
2007,ACES,"Intl, Resource, Consumer Econ ",55,30,25,0
2007,LAS,Italian,11,5,6,0
2007,Fine and Applied Arts,Jazz Performance,21,20,1,0
2007,Media,Journalism,26,14,12,0
2007,Applied Health Sciences,Kinesiology,655,257,397,1
2007,Fine and Applied Arts,Landscape Architecture,147,89,58,0
2007,LAS,Latin American Studies,14,6,8,0
2007,Law,Law,635,370,265,0
2007,Applied Health Sciences,Leisure Studies,17,11,6,0
2007,iSchool,Library & Information Science,250,59,191,0
2007,LAS,Linguistics,139,53,86,0
2007,Business,Management,1,0,1,0
2007,Business,Marketing,3,1,2,0
2007,Engineering,Materials Science & Engr,398,305,93,0
2007,LAS,Math & Computer Science,106,99,7,0
2007,LAS,Mathematics,551,325,226,0
2007,Engineering,Mechanical Engineering,1090,955,133,2
2007,Media,Media Studies,95,31,64,0
2007,LAS,Microbiology,71,32,39,0
2007,LAS,Molecular & Integrative Physi,37,17,20,0
2007,LAS,Molecular and Cellular Biology,916,454,461,1
2007,LAS,Molecular&Cell Bio-undeclared,24,11,13,0
2007,LAS,Music,337,165,172,0
2007,Fine and Applied Arts,Music Composition,8,7,1,0
2007,Fine and Applied Arts,Music Education,250,124,126,0
2007,Fine and Applied Arts,Music History,2,1,1,0
2007,Fine and Applied Arts,Musicology,20,10,10,0
2007,ACES,Natural Res & Env Sciences,91,47,44,0
2007,ACES,Natural Resrcs & Environ Sci,197,95,101,1
2007,LAS,Neuroscience,52,21,31,0
2007,Media,News-Editorial,143,46,97,0
2007,Media,Nondegree,306,182,124,0
2007,LN,Nondegree-CE,83,29,54,0
2007,Engineering,Nuclear Engineering,171,138,33,0
2007,ACES,Nutritional Sciences,60,16,44,0
2007,Fine and Applied Arts,Open Studies,9,5,4,0
2007,Fine and Applied Arts,Painting,41,13,28,0
2007,LAS,Philosophy,124,97,27,0
2007,Fine and Applied Arts,Photography,35,15,20,0
2007,LAS,Physics,452,387,64,1
2007,LAS,Plant Biology,25,13,12,0
2007,LAS,Political Science,1130,651,477,2
2007,LAS,Portuguese,6,2,4,0
2007,Education,Pre-Early Chld/Elem Ed/Spec Ed,272,22,250,0
2007,Aviation,Professional Pilot,65,58,7,0
2007,LAS,Psychology,1520,460,1058,2
2007,Applied Health Sciences,"Recreation, Sport, and Tourism ",417,253,163,1
2007,Fine and Applied Arts,Regional Planning,20,10,10,0
2007,Applied Health Sciences,Rehabilitation,6,0,6,0
2007,LAS,Religious Studies,25,14,11,0
2007,LAS,Rhetoric,108,49,59,0
2007,LAS,Russian & E European Studies,6,4,2,0
2007,LAS,Russian Lang & Literature,4,1,3,0
2007,LAS,"Russian, E Eur, Eurasian St ",7,6,1,0
2007,Fine and Applied Arts,Sculpture,12,4,8,0
2007,Education,Secondary & Continuing Educ,120,44,76,0
2007,LAS,Slavic Languages & Literature,10,4,6,0
2007,Social Work,Social Work,255,26,229,0
2007,LAS,Sociology,537,217,319,1
2007,LAS,Spanish,353,92,261,0
2007,Education,Special Education,143,21,122,0
2007,Applied Health Sciences,Speech & Hearing Science,342,15,327,0
2007,LAS,Speech Communication,729,318,410,1
2007,LAS,Statistics,118,70,48,0
